      3575 MEMB     27       POPC     H16Y     HAL3     0.900000E-01   1.00800           0
      3576 MEMB     27       POPC     H16Z     HAL3     0.900000E-01   1.00800           0
      3577 MEMB     28       POPG     C13      CTL2     0.500000E-01   12.0110           0
      3578 MEMB     28       POPG     H13A     HAL2     0.900000E-01   1.00800           0
      3579 MEMB     28       POPG     H13B     HAL2     0.900000E-01   1.00800           0
      3580 MEMB     28       POPG     OC3      OHL     -0.650000       15.9994           0
      3581 MEMB     28       POPG     HO3      HOL      0.420000       1.00800           0
      3582 MEMB     28       POPG     C12      CTL1     0.140000       12.0110           0
      3583 MEMB     28       POPG     H12A     HAL1     0.900000E-01   1.00800           0
      3584 MEMB     28       POPG     OC2      OHL     -0.650000       15.9994           0
      3585 MEMB     28       POPG     HO2      HOL      0.420000       1.00800           0
      3586 MEMB     28       POPG     C11      CTL2    -0.800000E-01   12.0110           0
      3587 MEMB     28       POPG     H11A     HAL2     0.900000E-01   1.00800           0
      3588 MEMB     28       POPG     H11B     HAL2     0.900000E-01   1.00800           0
      3589 MEMB     28       POPG     P        PL       1.50000        30.9740           0
      3590 MEMB     28       POPG     O13      O2L     -0.780000       15.9994           0
      3591 MEMB     28       POPG     O14      O2L     -0.780000       15.9994           0
      3592 MEMB     28       POPG     O12      OSLP    -0.570000       15.9994           0
      3593 MEMB     28       POPG     O11      OSLP    -0.570000       15.9994           0
      3594 MEMB     28       POPG     C1       CTL2    -0.800000E-01   12.0110           0
      3595 MEMB     28       POPG     HA       HAL2     0.900000E-01   1.00800           0
      3596 MEMB     28       POPG     HB       HAL2     0.900000E-01   1.00800           0
      3597 MEMB     28       POPG     C2       CTL1     0.170000       12.0110           0
      3598 MEMB     28       POPG     HS       HAL1     0.900000E-01   1.00800           0
      3599 MEMB     28       POPG     O21      OSL     -0.490000       15.9994           0
      3600 MEMB     28       POPG     C21      CL       0.900000       12.0110           0
      3601 MEMB     28       POPG     O22      OBL     -0.630000       15.9994           0
      3602 MEMB     28       POPG     C22      CTL2    -0.220000       12.0110           0
      3603 MEMB     28       POPG     H2R      HAL2     0.900000E-01   1.00800           0
      3604 MEMB     28       POPG     H2S      HAL2     0.900000E-01   1.00800           0
      3605 MEMB     28       POPG     C3       CTL2     0.800000E-01   12.0110           0
      3606 MEMB     28       POPG     HX       HAL2     0.900000E-01   1.00800           0
      3607 MEMB     28       POPG     HY       HAL2     0.900000E-01   1.00800           0
      3608 MEMB     28       POPG     O31      OSL     -0.490000       15.9994           0
      3609 MEMB     28       POPG     C31      CL       0.900000       12.0110           0
      3610 MEMB     28       POPG     O32      OBL     -0.630000       15.9994           0
      3611 MEMB     28       POPG     C32      CTL2    -0.220000       12.0110           0
      3612 MEMB     28       POPG     H2X      HAL2     0.900000E-01   1.00800           0
      3613 MEMB     28       POPG     H2Y      HAL2     0.900000E-01   1.00800           0
      3614 MEMB     28       POPG     C23      CTL2    -0.180000       12.0110           0
      3615 MEMB     28       POPG     H3R      HAL2     0.900000E-01   1.00800           0
      3616 MEMB     28       POPG     H3S      HAL2     0.900000E-01   1.00800           0
      3617 MEMB     28       POPG     C24      CTL2    -0.180000       12.0110           0
      3618 MEMB     28       POPG     H4R      HAL2     0.900000E-01   1.00800           0
      3619 MEMB     28       POPG     H4S      HAL2     0.900000E-01   1.00800           0
      3620 MEMB     28       POPG     C25      CTL2    -0.180000       12.0110           0
      3621 MEMB     28       POPG     H5R      HAL2     0.900000E-01   1.00800           0
      3622 MEMB     28       POPG     H5S      HAL2     0.900000E-01   1.00800           0
      3623 MEMB     28       POPG     C26      CTL2    -0.180000       12.0110           0
      3624 MEMB     28       POPG     H6R      HAL2     0.900000E-01   1.00800           0
      3625 MEMB     28       POPG     H6S      HAL2     0.900000E-01   1.00800           0
      3626 MEMB     28       POPG     C27      CTL2    -0.180000       12.0110           0
      3627 MEMB     28       POPG     H7R      HAL2     0.900000E-01   1.00800           0
      3628 MEMB     28       POPG     H7S      HAL2     0.900000E-01   1.00800           0
      3629 MEMB     28       POPG     C28      CTL2    -0.180000       12.0110           0
      3630 MEMB     28       POPG     H8R      HAL2     0.900000E-01   1.00800           0
      3631 MEMB     28       POPG     H8S      HAL2     0.900000E-01   1.00800           0
      3632 MEMB     28       POPG     C29      CEL1    -0.150000       12.0110           0
      3633 MEMB     28       POPG     H91      HEL1     0.150000       1.00800           0
      3634 MEMB     28       POPG     C210     CEL1    -0.150000       12.0110           0
      3635 MEMB     28       POPG     H101     HEL1     0.150000       1.00800           0
      3636 MEMB     28       POPG     C211     CTL2    -0.180000       12.0110           0
      3637 MEMB     28       POPG     H11R     HAL2     0.900000E-01   1.00800           0
      3638 MEMB     28       POPG     H11S     HAL2     0.900000E-01   1.00800           0
      3639 MEMB     28       POPG     C212     CTL2    -0.180000       12.0110           0
      3640 MEMB     28       POPG     H12R     HAL2     0.900000E-01   1.00800           0
      3641 MEMB     28       POPG     H12S     HAL2     0.900000E-01   1.00800           0
      3642 MEMB     28       POPG     C213     CTL2    -0.180000       12.0110           0
      3643 MEMB     28       POPG     H13R     HAL2     0.900000E-01   1.00800           0
      3644 MEMB     28       POPG     H13S     HAL2     0.900000E-01   1.00800           0
      3645 MEMB     28       POPG     C214     CTL2    -0.180000       12.0110           0
      3646 MEMB     28       POPG     H14R     HAL2     0.900000E-01   1.00800           0
      3647 MEMB     28       POPG     H14S     HAL2     0.900000E-01   1.00800           0
      3648 MEMB     28       POPG     C215     CTL2    -0.180000       12.0110           0
      3649 MEMB     28       POPG     H15R     HAL2     0.900000E-01   1.00800           0
      3650 MEMB     28       POPG     H15S     HAL2     0.900000E-01   1.00800           0
      3651 MEMB     28       POPG     C216     CTL2    -0.180000       12.0110           0
      3652 MEMB     28       POPG     H16R     HAL2     0.900000E-01   1.00800           0
      3653 MEMB     28       POPG     H16S     HAL2     0.900000E-01   1.00800           0
      3654 MEMB     28       POPG     C217     CTL2    -0.180000       12.0110           0
      3655 MEMB     28       POPG     H17R     HAL2     0.900000E-01   1.00800           0
      3656 MEMB     28       POPG     H17S     HAL2     0.900000E-01   1.00800           0
      3657 MEMB     28       POPG     C218     CTL3    -0.270000       12.0110           0
      3658 MEMB     28       POPG     H18R     HAL3     0.900000E-01   1.00800           0
      3659 MEMB     28       POPG     H18S     HAL3     0.900000E-01   1.00800           0
      3660 MEMB     28       POPG     H18T     HAL3     0.900000E-01   1.00800           0
      3661 MEMB     28       POPG     C33      CTL2    -0.180000       12.0110           0
      3662 MEMB     28       POPG     H3X      HAL2     0.900000E-01   1.00800           0
      3663 MEMB     28       POPG     H3Y      HAL2     0.900000E-01   1.00800           0
      3664 MEMB     28       POPG     C34      CTL2    -0.180000       12.0110           0
      3665 MEMB     28       POPG     H4X      HAL2     0.900000E-01   1.00800           0
      3666 MEMB     28       POPG     H4Y      HAL2     0.900000E-01   1.00800           0
      3667 MEMB     28       POPG     C35      CTL2    -0.180000       12.0110           0
      3668 MEMB     28       POPG     H5X      HAL2     0.900000E-01   1.00800           0
      3669 MEMB     28       POPG     H5Y      HAL2     0.900000E-01   1.00800           0
      3670 MEMB     28       POPG     C36      CTL2    -0.180000       12.0110           0
      3671 MEMB     28       POPG     H6X      HAL2     0.900000E-01   1.00800           0
      3672 MEMB     28       POPG     H6Y      HAL2     0.900000E-01   1.00800           0
      3673 MEMB     28       POPG     C37      CTL2    -0.180000       12.0110           0
      3674 MEMB     28       POPG     H7X      HAL2     0.900000E-01   1.00800           0
      3675 MEMB     28       POPG     H7Y      HAL2     0.900000E-01   1.00800           0
      3676 MEMB     28       POPG     C38      CTL2    -0.180000       12.0110           0
      3677 MEMB     28       POPG     H8X      HAL2     0.900000E-01   1.00800           0
      3678 MEMB     28       POPG     H8Y      HAL2     0.900000E-01   1.00800           0
      3679 MEMB     28       POPG     C39      CTL2    -0.180000       12.0110           0
      3680 MEMB     28       POPG     H9X      HAL2     0.900000E-01   1.00800           0
      3681 MEMB     28       POPG     H9Y      HAL2     0.900000E-01   1.00800           0
      3682 MEMB     28       POPG     C310     CTL2    -0.180000       12.0110           0
      3683 MEMB     28       POPG     H10X     HAL2     0.900000E-01   1.00800           0
      3684 MEMB     28       POPG     H10Y     HAL2     0.900000E-01   1.00800           0
      3685 MEMB     28       POPG     C311     CTL2    -0.180000       12.0110           0
      3686 MEMB     28       POPG     H11X     HAL2     0.900000E-01   1.00800           0
      3687 MEMB     28       POPG     H11Y     HAL2     0.900000E-01   1.00800           0
      3688 MEMB     28       POPG     C312     CTL2    -0.180000       12.0110           0
      3689 MEMB     28       POPG     H12X     HAL2     0.900000E-01   1.00800           0
      3690 MEMB     28       POPG     H12Y     HAL2     0.900000E-01   1.00800           0
      3691 MEMB     28       POPG     C313     CTL2    -0.180000       12.0110           0
      3692 MEMB     28       POPG     H13X     HAL2     0.900000E-01   1.00800           0
      3693 MEMB     28       POPG     H13Y     HAL2     0.900000E-01   1.00800           0
      3694 MEMB     28       POPG     C314     CTL2    -0.180000       12.0110           0
      3695 MEMB     28       POPG     H14X     HAL2     0.900000E-01   1.00800           0
      3696 MEMB     28       POPG     H14Y     HAL2     0.900000E-01   1.00800           0
