frame cylLigand relX relY relZ cyl20 cyl25 cyl30 cyl46 cyl6 distToBindingSiteCOM absX absY absZ
270 6.96176639772297e-01 5.41304336190388e+00 -4.93149768336229e-01 -2.44677389366073e+00 1.83760109303169e+01 6.56428043941555e+00 1.63223653369684e+01 2.25843389074655e+01 1.25494187168081e+01 5.96078330578804e+00 2.54660910524020e+01 -3.58180208374411e+00 8.61945463577484e+00 
271 9.63771549272015e-01 5.04235437014774e+00 -4.95248412274606e-01 -3.23926020699272e+00 1.85141018486541e+01 6.07183475060888e+00 1.59695350936244e+01 2.31370772496821e+01 1.28207275658959e+01 6.01360252033795e+00 2.54238347404876e+01 -3.76900020264964e+00 7.50979942221375e+00 
272 8.18213641907348e-01 5.09749229758958e+00 -3.07999097091786e-01 -2.87311561143945e+00 1.91923648430166e+01 6.21221429311997e+00 1.59812261842919e+01 2.33542385093245e+01 1.30106601292429e+01 5.85952937397633e+00 2.56988406679126e+01 -3.68810134604402e+00 8.28626857024370e+00 
273 1.26894428259846e+00 5.33424010102687e+00 -1.10172382843391e+00 -2.53807867751964e+00 1.86861383473924e+01 6.10272716951824e+00 1.63155843082850e+01 2.43037044902467e+01 1.22731389384865e+01 6.00913939119589e+00 2.59696720231054e+01 -4.97322967632374e+00 8.87554522462985e+00 
274 1.02331403825435e+00 5.28495548611190e+00 -8.01000549337188e-01 -2.78919588382398e+00 1.87762115027064e+01 5.82104056934288e+00 1.66730139682379e+01 2.37389675752876e+01 1.25503288686942e+01 6.02925949421348e+00 2.62034195937088e+01 -4.37320639958868e+00 8.99334018277470e+00 
275 9.51199057007949e-01 5.50903808374185e+00 -8.28619384917714e-01 -2.79826093212082e+00 1.85594964280747e+01 5.73175284242524e+00 1.61568256100324e+01 2.33388555670677e+01 1.25416479502470e+01 6.23429025129671e+00 2.61648911742360e+01 -3.99066699540299e+00 8.69714610719734e+00 
276 1.06104637838596e+00 5.23250345647504e+00 -8.12070219524464e-01 -2.51632296322603e+00 1.89302818156923e+01 5.82387644677759e+00 1.64365566566479e+01 2.34471634006052e+01 1.30178914653687e+01 5.86263010249840e+00 2.61044697916324e+01 -4.34228176492134e+00 8.67809962012853e+00 
277 1.00773620298670e+00 5.27860144437302e+00 -7.78571369361639e-01 -2.45406485891298e+00 1.87993337916105e+01 5.51412775766577e+00 1.60669630075947e+01 2.27023875612987e+01 1.23460799619791e+01 5.87300952812765e+00 2.61221329416499e+01 -4.42128966096100e+00 8.93013609512728e+00 
278 5.16973055541427e-01 5.49070578659751e+00 -3.26439442054044e-01 -2.99872729215540e+00 1.85565768548630e+01 5.89017181126672e+00 1.67387239188935e+01 2.25043566957903e+01 1.25357674194238e+01 6.26472490353899e+00 2.62565973326349e+01 -3.15332660470581e+00 8.31839755004400e+00 
279 3.55079170666799e-01 5.64527776748583e+00 -2.37980246674579e-01 -2.70426706746283e+00 1.87418676217486e+01 6.03244633248101e+00 1.65967425408464e+01 2.33610517463399e+01 1.25321893963296e+01 6.26409259526399e+00 2.67248308844451e+01 -3.39029624397569e+00 8.92849404776243e+00 
280 5.08445756329014e-01 5.49972078195705e+00 -3.22855099104802e-01 -2.84871988523743e+00 1.86230729749231e+01 5.99465867882104e+00 1.62711527150759e+01 2.29213002493799e+01 1.18809529982248e+01 6.20212617406768e+00 2.69474992391919e+01 -3.45338962642116e+00 8.79593403124134e+00 
281 3.88974780954860e-01 5.97679427940222e+00 -2.88519776803779e-01 -2.49780556533056e+00 1.77105702823696e+01 6.13669867327909e+00 1.67410087461014e+01 2.32239213781817e+01 1.17987877540640e+01 6.48416117644359e+00 2.70627983366110e+01 -3.09508612283595e+00 8.70642827150630e+00 
282 8.08075991493029e-01 5.55163735033290e+00 -6.91874089849788e-01 -1.73113343683076e+00 1.82629382943853e+01 5.91956326179085e+00 1.64814596952909e+01 2.35120686850056e+01 1.19053125957338e+01 5.85629490394141e+00 2.69888361962522e+01 -4.04532226422345e+00 9.07002701094647e+00 
283 5.28297013441571e-01 5.62294682192902e+00 -4.19643952138953e-01 -2.11522601108348e+00 1.92969956307433e+01 6.16415133238496e+00 1.61571647904824e+01 2.30800410722701e+01 1.21379478800089e+01 6.02227640404960e+00 2.70554476986646e+01 -3.63035052972611e+00 9.07413391380170e+00 
284 1.14870393402934e+00 5.44444557515287e+00 -1.01526473099902e+00 -1.93598883976080e+00 1.86382976590795e+01 6.16799804134142e+00 1.63641044268582e+01 2.33306352218705e+01 1.16461725202467e+01 5.86692448242608e+00 2.65242442618435e+01 -3.99816021034566e+00 9.17173969931337e+00 
285 1.15544852932586e+00 5.48683731392947e+00 -1.03622512302871e+00 -2.40681787336016e+00 1.88011628753717e+01 6.54989282424776e+00 1.62647356892281e+01 2.28521088689671e+01 1.19241854361086e+01 6.08045380630842e+00 2.65482474736090e+01 -3.96785614525764e+00 8.45277432212121e+00 
286 1.01344255175617e+00 5.45096931284474e+00 -8.73386359894333e-01 -2.37539179609641e+00 1.91094061961892e+01 6.37186528362620e+00 1.65275978064547e+01 2.29451621874776e+01 1.22278136472707e+01 6.00985493736634e+00 2.66825756165451e+01 -3.94180553105611e+00 8.63398149317813e+00 
287 1.26516719687802e+00 5.55642021880363e+00 -1.16758007323874e+00 -2.34054825220734e+00 1.90030666670299e+01 6.04750514902979e+00 1.71288455742901e+01 2.26559645920367e+01 1.27193742688126e+01 6.14127144785709e+00 2.73623623932475e+01 -4.06140786879523e+00 8.30171158639815e+00 
288 1.43154445727597e+00 5.36110407713281e+00 -1.28571494716052e+00 -2.14048762817532e+00 1.95461764839103e+01 5.76045868040072e+00 1.67577678876945e+01 2.32701344642732e+01 1.25252454466809e+01 5.91406688646431e+00 2.65963610085426e+01 -4.17863919411112e+00 8.31635347870871e+00 
289 1.09856884011818e+00 5.43911601170187e+00 -9.60027164824009e-01 -1.94165156502011e+00 1.92886759257673e+01 6.41961398013310e+00 1.65614576804550e+01 2.30063941799028e+01 1.25646615494512e+01 5.85454062637683e+00 2.68832844452951e+01 -4.22613807682471e+00 8.99684851530551e+00 
290 1.41300467265208e+00 5.42321969178819e+00 -1.28603516378843e+00 -1.94117301200666e+00 1.86879443377415e+01 6.16782430664938e+00 1.68415939848802e+01 2.24624668750227e+01 1.18823850980873e+01 5.90197856065595e+00 2.64771614084302e+01 -3.93509349201007e+00 8.73470187320981e+00 
291 1.29796782363165e+00 5.20630308096978e+00 -1.07270960888610e+00 -2.27608714661173e+00 1.97081977556700e+01 6.32839665619465e+00 1.59970104189472e+01 2.22402393568640e+01 1.30375363446248e+01 5.78246231071878e+00 2.66646001958489e+01 -3.89627646781170e+00 8.56526378275546e+00 
292 1.50227111498278e+00 5.34049923557709e+00 -1.35341335443109e+00 -1.92094677648579e+00 1.94982874830185e+01 6.00207331881212e+00 1.61798682355971e+01 2.24460712943483e+01 1.25111296021990e+01 5.83461192464786e+00 2.72142959919441e+01 -4.22858863961173e+00 8.74621973150354e+00 
293 1.26349668813054e+00 5.46552644567674e+00 -1.14263788064027e+00 -2.11987028449855e+00 1.85607622452703e+01 5.95588532836208e+00 1.60549133094625e+01 2.21404370743665e+01 1.20576228084867e+01 5.97255813515162e+00 2.70606172352518e+01 -3.88236995412568e+00 8.81327533718814e+00 
294 1.46470000215198e+00 5.66812223684863e+00 -1.38737712236635e+00 -1.81039312643949e+00 1.88416108563824e+01 6.06588367027134e+00 1.66151894364961e+01 2.30298108346843e+01 1.23654190063104e+01 6.10982391266579e+00 2.70346608890244e+01 -3.86194277944086e+00 9.13628186235705e+00 
295 1.46437585482563e+00 5.11088160443261e+00 -1.21015708477955e+00 -2.29546133961379e+00 1.92067682715413e+01 5.69489020638474e+00 1.57481861062519e+01 2.32259109024240e+01 1.29610624851836e+01 5.73190489331700e+00 2.62748948145294e+01 -4.00875602589573e+00 9.54884661365791e+00 
296 1.43744787138646e+00 5.13128331587119e+00 -1.19067123326278e+00 -2.40696422248299e+00 1.92672858290943e+01 5.43518296438286e+00 1.61247494536976e+01 2.28366703734085e+01 1.24804611805635e+01 5.79148022717601e+00 2.67157264994748e+01 -4.24908819623591e+00 9.17011757560511e+00 
297 1.09533673181239e+00 5.67737866108226e+00 -1.01648389462332e+00 -1.95810844150970e+00 1.87679578195409e+01 5.95955097595438e+00 1.61394904432149e+01 2.20310245602333e+01 1.25637751890326e+01 6.09098158247522e+00 2.68778751416348e+01 -3.58521408487064e+00 9.33762466342075e+00 
298 1.15273849551942e+00 5.36429866059191e+00 -9.88217538231740e-01 -2.29803679131642e+00 1.90078780695702e+01 5.93699601235229e+00 1.62275630911915e+01 2.27001582506165e+01 1.25325017573076e+01 5.91888901037525e+00 2.70590245810660e+01 -3.29718457310294e+00 9.18916347381404e+00 
299 1.74212917934397e+00 5.14330822874923e+00 -1.53474797780719e+00 -2.85080873480289e+00 1.91620702623841e+01 5.93746062127520e+00 1.66137305628536e+01 2.25078366158222e+01 1.28920852067163e+01 6.07751440423890e+00 2.68221186561683e+01 -4.02625030263106e+00 8.37224798011310e+00 
300 1.19223321880337e+00 5.27791836249592e+00 -9.90953903159300e-01 -1.83960749477250e+00 1.91966570384523e+01 6.33580775817992e+00 1.64816853711621e+01 2.25875300853983e+01 1.24655070689546e+01 5.67649254506525e+00 2.68314272220834e+01 -3.66667863204376e+00 9.40819758398417e+00 
301 1.38164683580052e+00 5.22782566952436e+00 -1.17752736904922e+00 -2.07703226030992e+00 1.93423423693373e+01 6.57296834832025e+00 1.60805749840272e+01 2.31909710948208e+01 1.28150858955253e+01 5.74724237753777e+00 2.62929631964223e+01 -4.03215448399821e+00 9.39260212352169e+00 
302 1.56171113533682e+00 5.03712728399947e+00 -1.28014860440204e+00 -2.38211413337077e+00 1.96392898612200e+01 6.64792640817435e+00 1.59357533479714e+01 2.29030993766866e+01 1.24431396935956e+01 5.71715833863022e+00 2.61746249819239e+01 -4.20435102582613e+00 8.60086787077279e+00 
303 1.16951820615062e+00 5.35482011652132e+00 -1.00239004023339e+00 -2.43679053594063e+00 1.94262367123633e+01 7.22243692966994e+00 1.57362420325947e+01 2.35493714390353e+01 1.21353510202407e+01 5.96798394678724e+00 2.61225528648261e+01 -3.96719624789232e+00 8.39620181880959e+00 
304 1.38856402935230e+00 5.01411243692025e+00 -1.05912027036007e+00 -2.31307433110806e+00 1.89079162836476e+01 6.44333313710347e+00 1.56475690797815e+01 2.29616912574788e+01 1.19678093068314e+01 5.62257700155337e+00 2.61280259845702e+01 -3.39908006064989e+00 8.45539708537955e+00 
305 1.28562556613430e+00 5.34112635717917e+00 -1.12259519997407e+00 -2.33943796763731e+00 1.92187042853553e+01 6.43094276055524e+00 1.64148992049131e+01 2.28001507641556e+01 1.19317798791676e+01 5.93808224520189e+00 2.59575749538694e+01 -3.28696004909765e+00 8.57256961251576e+00 
306 1.48027239300968e+00 5.23726384271688e+00 -1.29013116732819e+00 -2.31231734208369e+00 1.89629970187754e+01 6.58513530636762e+00 1.64822784390622e+01 2.31323650120014e+01 1.16591187943903e+01 5.86857584748141e+00 2.56772451275629e+01 -3.09184483501596e+00 8.59547261075099e+00 
307 8.79459391762631e-01 5.48779681271653e+00 -7.43760615697833e-01 -2.20724075057822e+00 1.97744337352740e+01 6.38398438646422e+00 1.62550193712311e+01 2.22975433350266e+01 1.21151999408788e+01 5.96162775105407e+00 2.58230852393617e+01 -2.76426489133204e+00 8.65822210305928e+00 
308 9.00500660759611e-01 5.72889570782256e+00 -8.26459388023645e-01 -2.47328638516402e+00 1.92660804577324e+01 6.62541381099313e+00 1.66692680610695e+01 2.25464781606916e+01 1.21228135604522e+01 6.29447588717264e+00 2.59029189089180e+01 -2.75306597323391e+00 8.31565915367083e+00 
309 9.77470649218159e-01 5.49815327787798e+00 -8.52639949740879e-01 -2.92823848852707e+00 1.93142467370053e+01 6.35577851444668e+00 1.63704645140052e+01 2.31189943198636e+01 1.29131999025314e+01 6.28738936257536e+00 2.55965176161469e+01 -3.10443633523092e+00 7.87005017257459e+00 
310 8.59078801090490e-01 5.34948854768281e+00 -6.47325328139167e-01 -2.67525287405066e+00 1.92840299894390e+01 6.27956053353573e+00 1.62503224755609e+01 2.36588896605390e+01 1.18602238475073e+01 6.01606480536541e+00 2.51842542204563e+01 -2.56966570451885e+00 8.21036000048876e+00 
311 1.01649739299043e+00 5.00124708981675e+00 -5.28378171051290e-01 -3.11721497401692e+00 1.95215326823974e+01 6.69028434206353e+00 1.58145942615150e+01 2.33231370670881e+01 1.18590596217498e+01 5.91681376581005e+00 2.48425705294430e+01 -2.93711064871429e+00 7.41265446785396e+00 
312 1.14970042667862e+00 5.07681664369916e+00 -8.05053333889898e-01 -2.82861180552444e+00 1.97909319746390e+01 6.72540622392182e+00 1.65251271776734e+01 2.30760092910536e+01 1.19874458355245e+01 5.86713071701154e+00 2.46475252557655e+01 -2.94453099586969e+00 7.87945247648523e+00 
313 9.32470086187461e-01 5.54226210184060e+00 -8.19956698600945e-01 -2.47365974892796e+00 1.90395649073798e+01 6.87852822997063e+00 1.64317696388931e+01 2.31276994295353e+01 1.24405957251079e+01 6.12437676392835e+00 2.53569417763093e+01 -3.19637044568131e+00 7.95297505790307e+00 
314 1.38479897641552e+00 5.22602178704371e+00 -1.18015876457824e+00 -2.63121247928994e+00 1.95168903142352e+01 6.87045657089811e+00 1.57500038559200e+01 2.36291973559763e+01 1.22764696727500e+01 5.96886568281089e+00 2.47479393745763e+01 -3.58320004890447e+00 7.45214940646926e+00 
315 1.06879373859212e+00 5.50218772915561e+00 -9.50261226333405e-01 -2.17637759754199e+00 1.92945022974982e+01 6.53189178449081e+00 1.56037167268029e+01 2.32760515575161e+01 1.25274922811281e+01 5.99280282107011e+00 2.52347271408334e+01 -3.63803068709118e+00 7.60060346890701e+00 
316 4.35380648279488e-01 5.71119822565714e+00 -3.51564608040295e-01 -2.56799265368005e+00 1.93742671383054e+01 6.52788227405876e+00 1.56307685324040e+01 2.36313356925406e+01 1.31397231275159e+01 6.27183937260279e+00 2.58931957168527e+01 -3.11445050887714e+00 7.19218984668433e+00 
317 5.76032863660949e-01 5.55217937284176e+00 -4.39007897824706e-01 -1.97713189034516e+00 1.97000353603959e+01 6.54733052512459e+00 1.49613801901738e+01 2.38468281157264e+01 1.37181420255250e+01 5.91003166103040e+00 2.61097590020439e+01 -3.21728360365694e+00 8.35689372468858e+00 
318 3.39662408086352e-01 6.12757354261189e+00 -8.26316814683818e-02 -2.16745365977983e+00 1.99236908661593e+01 7.01077910905974e+00 1.50280551931924e+01 2.43945351686561e+01 1.33898711742224e+01 6.50014160478004e+00 2.60211079820772e+01 -2.26084171517673e+00 8.03643256537671e+00 
319 2.76135376285028e-01 5.83504764886704e+00 -2.06858773815642e-01 -2.04402296892414e+00 1.94458502570174e+01 6.97904857021623e+00 1.52246073715524e+01 2.36295385130748e+01 1.26826836794241e+01 6.18616209893846e+00 2.63746485685826e+01 -1.94747360261749e+00 8.13738173116406e+00 
320 4.46042058470466e-01 5.75569454435087e+00 -3.71792606949863e-01 -1.51408900724194e+00 1.89904007803986e+01 6.72746187530006e+00 1.52354443640561e+01 2.44437745333921e+01 1.27205667344402e+01 5.96311285758569e+00 2.62673784567573e+01 -1.84552167685309e+00 8.22067182731754e+00 
321 4.03480713562288e-01 5.76615195804817e+00 -3.30320401627139e-01 -2.02138540002327e+00 1.98711985410131e+01 6.97945719841588e+00 1.50351857775862e+01 2.43974949478487e+01 1.25669984624552e+01 6.11911912831096e+00 2.66631574510794e+01 -2.21412280991936e+00 7.56183423206189e+00 
322 1.07668835855245e+00 5.31054886988199e+00 -8.77520007202957e-01 -1.85125461640107e+00 1.96883185340588e+01 6.74213876523214e+00 1.51429635333802e+01 2.37942914223070e+01 1.29459846032425e+01 5.69202198846706e+00 2.58638537500319e+01 -2.73776219008629e+00 8.15232884565718e+00 
323 1.38226738577768e+00 5.18653169543000e+00 -1.15763510170184e+00 -1.89726109836362e+00 1.93527000501906e+01 6.56820046482964e+00 1.55144676027775e+01 2.24791189186900e+01 1.28079041912266e+01 5.64267930435145e+00 2.65197451648230e+01 -2.45622258082104e+00 8.24079433189770e+00 
324 7.84741914627244e-01 5.67499316545824e+00 -7.01490226033122e-01 -1.55347455647849e+00 1.99617946377925e+01 6.94139325925645e+00 1.50676885937137e+01 2.30246472560430e+01 1.41937584165076e+01 5.92544674795443e+00 2.67662318884669e+01 -2.22200439655443e+00 8.77157253156492e+00 
325 7.93487410691664e-01 5.68329237141640e+00 -7.11932399022056e-01 -1.61578629547463e+00 1.97643204385729e+01 6.81448115411431e+00 1.55363147237180e+01 2.28713697423607e+01 1.37936206015641e+01 5.95125409240950e+00 2.68592695596852e+01 -1.84350702438377e+00 8.59579927594532e+00 
326 5.55366000236142e-01 5.47810830759825e+00 -3.65732073599125e-01 -2.22900254873800e+00 2.05284179229357e+01 7.01655556546124e+00 1.50427995414024e+01 2.43354248913715e+01 1.43770822082883e+01 5.92552807281483e+00 2.71409449419680e+01 -1.89942331803078e+00 8.32501319481613e+00 
327 1.23258372834939e+00 5.35471136535003e+00 -1.07085032334764e+00 -2.34099166140764e+00 1.93541221465389e+01 6.56628245789610e+00 1.59020644301782e+01 2.46981888137434e+01 1.33490557199474e+01 5.94137157397201e+00 2.67994636330278e+01 -2.10333436901519e+00 8.35084189702308e+00 
328 7.90642168309853e-01 5.45432059251911e+00 -6.30033778142766e-01 -2.24431566740744e+00 2.00371567156836e+01 6.50089604426336e+00 1.57479091701264e+01 2.36232655961843e+01 1.41070352033453e+01 5.93156880618858e+00 2.70587968740376e+01 -2.05915262691221e+00 8.79864959572122e+00 
329 7.82929090294672e-01 5.40305354193568e+00 -5.91315502167149e-01 -1.89285075078814e+00 2.00218442056384e+01 6.37737959960348e+00 1.56553757529727e+01 2.37004968239246e+01 1.40579221309598e+01 5.75547787458923e+00 2.74679060986595e+01 -2.20128866507170e+00 8.69643366049569e+00 
330 6.27131521090533e-01 5.42232311009292e+00 -4.12856529880230e-01 -2.09706911201734e+00 2.03046270638606e+01 6.73143499901187e+00 1.57372949512611e+01 2.40633213215523e+01 1.39952535419715e+01 5.82835631075260e+00 2.69009733308457e+01 -1.72327759654144e+00 8.43888243593681e+00 
331 2.39663744695689e-01 6.06050327318169e+00 3.24062193382511e-02 -1.69941954496019e+00 2.07182700582063e+01 6.94482968762164e+00 1.53553706229087e+01 2.47199067281600e+01 1.40349848038460e+01 6.29434483302991e+00 2.79272170646471e+01 -1.30298604905313e+00 8.30825513797335e+00 
332 2.48824677390861e-01 6.06848904316091e+00 1.13432634331424e-01 -1.82062327772470e+00 2.01170246249128e+01 7.22568483800304e+00 1.51928316184676e+01 2.46581503099587e+01 1.41099748146015e+01 6.33672591713485e+00 2.79356699083036e+01 -1.39306111265425e+00 8.44334167300019e+00 
333 6.92664804245369e-01 5.88979192108529e+00 7.58541779729060e-01 -2.12855769209413e+00 2.03264755345097e+01 7.10921572389384e+00 1.54853331161809e+01 2.44719140028558e+01 1.45700988613259e+01 6.30839063104443e+00 2.79189534967624e+01 -6.50271907435179e-01 8.22298642004615e+00 
334 5.21090343583324e-01 5.99562325485254e+00 5.60938329317134e-01 -1.66638909974102e+00 2.04349298191579e+01 6.87202168073006e+00 1.55473028321191e+01 2.30751786090583e+01 1.44723691887630e+01 6.24811992963975e+00 2.79244278951897e+01 -4.37617550213547e-01 8.60327272940990e+00 
335 7.69841895392171e-01 6.37902390898841e+00 6.02167396286688e-01 -8.42579704173469e-01 1.96786125947943e+01 7.17503370640952e+00 1.57573367213352e+01 2.41116763815894e+01 1.43394960139083e+01 6.46254533156105e+00 2.85041210515074e+01 -1.60501999112792e-01 9.59838738004193e+00 
336 5.22895061976241e-01 5.75641370895747e+00 5.87595003487569e-01 -1.91555112733147e+00 2.01796992225349e+01 6.59117899912874e+00 1.55085206529203e+01 2.36903843285749e+01 1.44465064861758e+01 6.09515404220582e+00 2.78121648956501e+01 -4.81651115388673e-01 8.29860724918990e+00 
337 1.14787577129180e-01 5.86964471795609e+00 -3.61308897145833e-02 -1.63980347347289e+00 2.01269456644473e+01 6.54015640569582e+00 1.65301619747804e+01 2.35539949038686e+01 1.47577595343100e+01 6.09450490096079e+00 2.78044751533282e+01 -6.63857934468072e-01 8.89940973330684e+00 
